unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12263863,JE105503,06/01/2021 21:30:00,0000X E WACKER DR,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,HOTEL / MOTEL,FALSE,TRUE,111,1,42,32,02,1177009,1902589,2021,16/01/2021 15:39:23,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
11460366,JB453952,28/09/2018 05:37:00,0000X E WACKER DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,02,1177009,1902589,2018,05/10/2018 15:59:12,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
12490107,JE382792,22/09/2021 04:40:00,002XX N WABASH AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,FALSE,FALSE,111,1,42,32,02,1176777,1901808,2021,29/09/2021 15:41:20,"41,8859081","-87,62628943","(41.885908101, -87.626289429)"
11647156,JC214800,07/04/2019 02:45:00,0000X W LAKE ST,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,SIDEWALK,FALSE,FALSE,111,1,42,32,02,1176122,1901745,2019,14/04/2019 16:04:11,"41,88575001","-87,6286966","(41.88575001, -87.628696601)"
13690763,JH540908,13/12/2024 06:29:00,002XX N DEARBORN ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,03,1175901,1901839,2024,17/05/2025 15:40:52,"41,88601293","-87,62950532","(41.886012928, -87.629505318)"
12476567,JE366258,08/09/2021 16:20:00,0000X E LAKE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,03,1176905,1901744,2021,15/09/2021 15:40:24,"41,88572959","-87,62582133","(41.885729587, -87.625821329)"
11086640,JA429858,12/09/2017 22:56:00,0000X E WACKER DR,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,111,1,42,32,03,1176429,1902142,2017,10/02/2018 15:50:01,"41,88683248","-87,62755726","(41.886832476, -87.627557257)"
2611661,HJ212483,01/03/2003 15:55:22,005XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,111,1,42,28,03,1173039,1900311,2003,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
10566155,HZ313763,19/06/2016 01:00:00,0000X E WASHINGTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,03,1176748,1900829,2016,10/02/2018 15:50:01,"41,88322233","-87,62642554","(41.883222328, -87.626425537)"
8995270,HW142609,03/02/2013 12:17:00,001XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,03,1176352,1900927,2013,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
7955740,HT187655,04/03/2011 00:45:00,002XX S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,2,28,03,1173178,1899212,2011,10/02/2018 15:50:01,"41,87886512","-87,63958266","(41.878865124, -87.639582661)"
13473138,JH279115,26/05/2024 00:45:00,001XX N DEARBORN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,FALSE,FALSE,111,1,34,32,03,1175928,1900967,2024,17/05/2025 15:40:52,"41,8836195","-87,62943244","(41.883619503, -87.629432435)"
11034379,JA367323,28/07/2017 04:45:00,001XX N WABASH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,42,32,03,1176791,1901351,2017,10/02/2018 15:50:01,"41,88465375","-87,62625185","(41.884653752, -87.626251847)"
11154951,JA519520,20/11/2017 15:27:00,0000X E RANDOLPH ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,111,1,42,32,03,1176485,1901290,2017,10/02/2018 15:50:01,"41,88449328","-87,62737735","(41.884493278, -87.627377352)"
8393939,HT626647,10/12/2011 20:45:00,002XX S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,111,1,2,28,03,1173177,1899236,2011,10/02/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
11129816,JA486073,25/10/2017 21:00:00,0000X E LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,42,32,03,1176441,1901747,2017,10/02/2018 15:50:01,"41,8857483","-87,62752512","(41.885748304, -87.627525121)"
2436474,HH756255,03/11/2002 11:58:07,002XX S CLINTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,2,28,03,1172763,1899306,2002,28/02/2018 15:56:25,"41,87913226","-87,64110367","(41.879132261, -87.641103666)"
2692920,HJ316208,21/04/2003 18:30:00,006XX W VAN BUREN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,111,1,2,28,03,1172230,1898425,2003,28/02/2018 15:56:25,"41,87672652","-87,64308675","(41.876726518, -87.643086748)"
12140921,JD338406,19/08/2020 20:00:00,002XX N CLARK ST,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,FALSE,FALSE,111,1,42,32,03,1175499,1901809,2020,26/08/2020 15:42:14,"41,88593964","-87,63098244","(41.885939644, -87.630982436)"
10401847,HZ138492,03/02/2016 01:30:00,001XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,03,1176344,1901149,2016,10/02/2018 15:50:01,"41,88410955","-87,62789937","(41.884109548, -87.627899373)"
12979082,JG148134,10/02/2023 19:00:00,001XX N STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,111,1,42,32,03,1176330,1901649,2023,19/08/2023 15:40:26,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
12535782,JE438904,09/11/2021 04:42:00,0000X E LAKE ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,111,1,42,32,03,1176575,1901750,2021,16/11/2021 15:43:01,"41,88575351","-87,62703296","(41.885753511, -87.627032961)"
11300418,JB242878,29/04/2018 17:05:00,0000X E RANDOLPH ST,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,03,1176883,1901295,2018,06/05/2018 15:50:33,"41,88449801","-87,62591571","(41.884498005, -87.625915709)"
13044374,JG225980,16/04/2023 14:31:00,001XX N STATE ST,0330,ROBBERY,AGGRAVATED,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,03,1176352,1900927,2023,19/08/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
6644094,HP716189,03/12/2008 17:45:00,004XX W VAN BUREN ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,FALSE,FALSE,111,1,2,28,03,1173476,1898457,2008,28/02/2018 15:56:25,"41,87678674","-87,63851092","(41.87678674, -87.638510915)"
13218380,JG433454,21/09/2023 16:38:00,001XX N WABASH AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,TRUE,FALSE,111,1,34,32,04B,1176800,1900945,2023,29/09/2023 15:42:17,"41,88353946","-87,62623108","(41.883539463, -87.626231082)"
13470859,JH275966,23/05/2024 16:30:00,002XX N STATE ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,111,1,42,32,04B,1176325,1901875,2024,17/05/2025 15:40:52,"41,88610216","-87,62794723","(41.88610216, -87.627947228)"
13213067,JG427237,16/09/2023 22:57:00,001XX N STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,FALSE,111,1,42,32,04B,1176336,1901448,2023,24/09/2023 15:42:42,"41,8849302","-87,62791972","(41.884930201, -87.627919724)"
12817056,JF383887,05/09/2022 11:30:00,001XX N STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,04B,1176352,1900918,2022,03/01/2023 15:40:27,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
13825506,JJ241938,04/05/2025 05:30:00,001XX N STATE ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,FALSE,FALSE,111,1,42,32,08B,1176330,1901649,2025,17/05/2025 15:40:52,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
12749582,JF303304,03/07/2022 00:53:00,002XX N WABASH AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,BAR OR TAVERN,TRUE,FALSE,111,1,42,32,04B,1176773,1901888,2022,14/01/2023 15:40:33,"41,88612772","-87,6263017","(41.886127716, -87.626301698)"
4059172,HL400585,05/06/2005 12:28:07,002XX S CANAL ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,111,1,2,28,08B,1173177,1899260,2005,28/02/2018 15:56:25,"41,87899686","-87,63958491","(41.878996861, -87.639584908)"
13544745,JH364925,28/07/2024 05:57:00,0000X E WACKER PL,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,TRUE,FALSE,111,1,42,32,08B,1177077,1902140,2024,17/05/2025 15:40:52,"41,88681234","-87,62517772","(41.886812339, -87.625177717)"
13312266,JG546488,19/12/2023 01:54:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,111,1,34,32,08B,1176345,1901114,2023,27/12/2023 15:51:55,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
11426782,JB409822,26/08/2018 17:31:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,111,1,42,32,08B,1177009,1902589,2018,02/09/2018 15:59:07,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
13022266,JG199148,25/03/2023 21:29:00,001XX N STATE ST,0460,BATTERY,SIMPLE,MOVIE HOUSE / THEATER,FALSE,FALSE,111,1,42,32,08B,1176352,1900918,2023,19/08/2023 15:40:26,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
13095117,JG286064,02/06/2023 21:00:00,0000X E LAKE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1176585,1901750,2023,19/08/2023 15:40:26,"41,88575329","-87,62699624","(41.885753285, -87.626996239)"
10495918,HZ236753,23/04/2016 03:34:00,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1176330,1901657,2016,10/02/2018 15:50:01,"41,88550384","-87,62793545","(41.885503844, -87.627935448)"
7236264,HR650449,19/11/2009 08:30:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,CTA TRAIN,TRUE,FALSE,111,1,42,28,08B,1173039,1900311,2009,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
9566336,HX217172,09/04/2014 16:30:00,0000X E LAKE ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,08B,1176905,1901744,2014,04/02/2016 06:33:39,"41,88572959","-87,62582133","(41.885729587, -87.625821329)"
8788660,HV462623,05/09/2012 17:08:00,0000X E LAKE ST,0460,BATTERY,SIMPLE,COLLEGE/UNIVERSITY RESIDENCE HALL,TRUE,FALSE,111,1,42,32,08B,1176585,1901750,2012,10/02/2018 15:50:01,"41,88575329","-87,62699624","(41.885753285, -87.626996239)"
1349952,G051717,24/01/2001 17:15:00,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,111,1,,,08B,1173120,1900351,2001,17/08/2015 15:03:40,"41,8819919","-87,63976183","(41.881991899, -87.639761826)"
11591539,JC147101,10/02/2019 11:48:00,001XX N STATE ST,0460,BATTERY,SIMPLE,DRUG STORE,FALSE,FALSE,111,1,42,32,08B,1176338,1901346,2019,17/02/2019 16:05:09,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
11464018,JB458563,01/10/2018 17:00:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,111,1,42,32,08B,1176345,1901114,2018,08/10/2018 16:15:13,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
8104692,HT339216,09/06/2011 18:30:00,002XX S CANAL ST,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,111,1,2,28,08B,1173178,1899203,2011,10/02/2018 15:50:01,"41,87884043","-87,63958293","(41.878840427, -87.639582928)"
10770867,HZ536080,01/12/2016 15:15:00,0000X E LAKE ST,0460,BATTERY,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,TRUE,FALSE,111,1,42,32,08B,1176585,1901750,2016,10/02/2018 15:50:01,"41,88575329","-87,62699624","(41.885753285, -87.626996239)"
5471134,HN294515,20/04/2007 13:42:45,006XX W MADISON ST,0460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,111,1,42,28,08B,1172231,1900286,2007,28/02/2018 15:56:25,"41,8818332","-87,64302812","(41.881833204, -87.643028117)"
6413858,HP495127,05/08/2008 10:25:00,005XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,2,28,08B,1172908,1899834,2008,28/02/2018 15:56:25,"41,88057792","-87,64055561","(41.880577917, -87.640555606)"
2151174,HH394738,25/05/2002 00:08:10,001XX S JEFFERSON ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,111,1,2,28,08B,,,2002,17/08/2015 15:03:40,,,
2303974,HH590832,19/08/2002 14:24:23,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,TRUE,FALSE,111,1,42,28,08B,1173039,1900311,2002,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
2711915,HJ339314,03/05/2003 11:55:53,004XX W MADISON ST,0460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,111,1,42,28,08B,1173505,1900319,2003,28/02/2018 15:56:25,"41,88189554","-87,63834908","(41.881895543, -87.638349075)"
11741005,JC328558,30/06/2019 11:25:00,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08B,1176352,1900918,2019,07/07/2019 15:43:32,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
13400306,JH190130,16/03/2024 14:46:00,0000X E LAKE ST,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1176916,1901744,2024,21/12/2024 15:40:46,"41,88572934","-87,62578094","(41.885729338, -87.625780935)"
13469120,JH274378,22/05/2024 13:20:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA TRAIN,TRUE,FALSE,111,1,42,32,08B,1176330,1901649,2024,17/05/2025 15:40:52,"41,88548189","-87,62793569","(41.885481891, -87.627935689)"
13526205,JH342601,11/07/2024 13:37:00,0000X W RIVERWALK S,0460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,08B,1176161,1902223,2024,17/05/2025 15:40:52,"41,88706079","-87,62853897","(41.887060789, -87.62853897)"
10923838,JA238144,24/04/2017 16:45:00,001XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08B,1176330,1901657,2017,10/02/2018 15:50:01,"41,88550384","-87,62793545","(41.885503844, -87.627935448)"
11856425,JC467094,10/10/2019 08:49:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,111,1,42,32,08B,1176345,1901114,2019,17/10/2019 15:44:03,"41,88401348","-87,62789676","(41.884013483, -87.627896757)"
11869906,JC483391,23/10/2019 12:30:00,001XX N WABASH AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08B,1176799,1900994,2019,30/10/2019 15:41:04,"41,88367394","-87,62623327","(41.883673944, -87.626233272)"
13580070,JH407606,29/08/2024 21:00:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,111,1,42,32,08B,1176338,1901346,2024,17/05/2025 15:40:52,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
8399557,HT632158,14/12/2011 16:55:00,001XX N CLINTON ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,28,08B,1172695,1901444,2011,10/02/2018 15:50:01,"41,88500058","-87,64129004","(41.885000576, -87.641290043)"
11126655,JA480873,22/10/2017 01:50:00,002XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1177257,1901899,2017,10/02/2018 15:50:01,"41,88614694","-87,62452403","(41.886146944, -87.624524028)"
4816273,HM428666,21/06/2006 17:10:00,003XX W WACKER DR,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,111,1,42,32,08B,1174096,1901971,2006,28/02/2018 15:56:25,"41,88641558","-87,63612967","(41.886415577, -87.63612967)"
13789132,JJ197835,27/03/2025 09:30:00,002XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1177257,1901911,2025,17/05/2025 15:40:52,"41,88617987","-87,62452366","(41.886179873, -87.624523664)"
13803094,JJ213759,11/04/2025 04:30:00,003XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1177242,1902518,2025,17/05/2025 15:40:52,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
10267808,HY455141,08/10/2015 11:45:00,0000X E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,32,08B,1176565,1902261,2015,10/02/2018 15:50:01,"41,88715595","-87,62705424","(41.887155948, -87.627054238)"
12030699,JD209682,15/04/2020 16:20:00,001XX N STATE ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,08B,1176338,1901346,2020,22/04/2020 15:41:33,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
7896709,HT125383,18/01/2011 21:45:00,0000X S JEFFERSON ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,111,1,42,28,08B,1172339,1900029,2011,04/02/2016 06:33:39,"41,8811256","-87,64263914","(41.881125595, -87.642639142)"
12562140,JE469635,07/12/2021 19:00:00,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,111,1,42,32,08B,1176352,1900918,2021,14/12/2021 15:41:55,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
12763750,JF320892,17/07/2022 11:30:00,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,08B,1176352,1900927,2022,03/01/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13211967,JG425918,15/09/2023 21:40:00,0000X E WACKER DR,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,111,1,42,32,24,1176964,1902600,2023,23/09/2023 15:42:06,"41,88807716","-87,62557875","(41.888077161, -87.625578746)"
8663323,HV338635,17/06/2012 00:46:00,0000X W WACKER DR,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,111,1,42,32,24,1176187,1902134,2012,04/02/2016 06:33:39,"41,88681598","-87,62844618","(41.886815982, -87.628446177)"
9657105,HX307262,17/06/2014 11:45:00,001XX N DEARBORN ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,111,1,42,32,24,1175930,1900914,2014,10/02/2018 15:50:01,"41,88347402","-87,62942669","(41.883474023, -87.629426688)"
11073706,JA413963,31/08/2017 20:42:00,001XX N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESTAURANT,FALSE,FALSE,111,1,42,32,24,1176332,1901600,2017,10/02/2018 15:50:01,"41,88534739","-87,62792982","(41.885347387, -87.627929824)"
13815910,JJ230357,24/04/2025 18:26:00,0000X E BENTON PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,TRUE,FALSE,111,1,42,32,24,1176673,1901524,2025,17/05/2025 15:40:52,"41,88513114","-87,62667992","(41.885131141, -87.626679923)"
12494320,JE387354,25/09/2021 20:30:00,0000X W RANDOLPH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,FALSE,FALSE,111,1,42,32,24,1176046,1901283,2021,02/10/2021 15:40:43,"41,88448397","-87,62898961","(41.884483968, -87.628989611)"
10491725,HZ232509,19/04/2016 18:00:00,0000X E LAKE ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,COLLEGE/UNIVERSITY GROUNDS,TRUE,FALSE,111,1,42,32,08B,1176585,1901750,2016,10/02/2018 15:50:01,"41,88575329","-87,62699624","(41.885753285, -87.626996239)"
4884826,HM498872,25/07/2006 18:47:51,0000X S WACKER DR,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,111,1,2,32,08B,1173874,1900074,2006,28/02/2018 15:56:25,"41,88121504","-87,63700143","(41.88121504, -87.637001425)"
7974578,HT200595,12/03/2011 21:20:00,003XX S RIVERSIDE PLZ,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,111,1,42,28,08B,1173556,1898807,2011,07/09/2021 15:41:02,"41,87774539","-87,63820677","(41.877745385, -87.638206774)"
7110445,HR518970,04/09/2009 03:30:00,006XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,111,1,2,28,08B,1172228,1898889,2009,28/02/2018 15:56:25,"41,87799981","-87,64308039","(41.87799981, -87.64308039)"
9203470,HW348358,04/07/2013 23:35:00,002XX N MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,111,1,42,32,08B,1177258,1901852,2013,10/02/2018 15:50:01,"41,88601795","-87,62452178","(41.886017951, -87.624521781)"
10855142,JA159267,19/02/2017 03:25:00,0000X E WACKER DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,FALSE,TRUE,111,1,42,32,08B,1177009,1902589,2017,10/02/2018 15:50:01,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
4677420,HM277850,07/04/2006 16:00:00,005XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,111,1,42,28,08B,1172573,1900294,2006,07/09/2021 15:41:02,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
13724938,JJ120353,18/01/2025 11:00:00,002XX N WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,FALSE,TRUE,111,1,42,32,08B,1176777,1901808,2025,17/05/2025 15:40:52,"41,8859081","-87,62628943","(41.885908101, -87.626289429)"
12221648,JD431815,15/11/2020 06:40:00,001XX N STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,111,1,42,32,08B,1176338,1901346,2020,17/12/2020 15:40:05,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
9575474,HX225993,16/04/2014 15:00:00,0000X E WACKER DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,111,1,42,32,04A,1176621,1902155,2014,04/02/2016 06:33:39,"41,88686381","-87,6268518","(41.886863814, -87.626851797)"
7235809,HR647470,17/11/2009 14:00:00,001XX N FRANKLIN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,111,1,42,32,04A,1174302,1901396,2009,28/02/2018 15:56:25,"41,88483315","-87,63539037","(41.884833147, -87.635390369)"
7070582,HR477720,11/08/2009 14:15:00,002XX S WACKER DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,111,1,2,32,04A,1173895,1899278,2009,04/02/2016 06:33:39,"41,8790303","-87,63694803","(41.879030298, -87.636948032)"
11432149,JB415595,30/08/2018 19:20:00,002XX N DEARBORN ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,111,1,42,32,04A,1175897,1901956,2018,06/09/2018 16:21:26,"41,88633407","-87,62951648","(41.886334072, -87.629516483)"
4578795,HM169084,07/02/2006 23:00:00,006XX W RANDOLPH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,FALSE,FALSE,111,1,42,28,04A,1172097,1901231,2006,28/02/2018 15:56:25,"41,8844293","-87,64349227","(41.884429302, -87.643492265)"
2270471,HH550454,01/08/2002 11:55:21,006XX W WASHINGTON BLVD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,111,1,27,28,04A,1171824,1900768,2002,10/02/2018 15:50:01,"41,88316482","-87,6445084","(41.883164818, -87.644508395)"
12417605,JE293276,07/07/2021 11:45:00,001XX N CLARK ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,111,1,42,32,04A,1175510,1901439,2021,14/07/2021 15:40:35,"41,8849241","-87,63095316","(41.884924096, -87.630953163)"
12355250,JE217665,02/05/2021 22:14:00,0000X E LAKE ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,TRUE,FALSE,111,1,42,32,08A,1176916,1901744,2021,09/05/2021 15:40:49,"41,88572934","-87,62578094","(41.885729338, -87.625780935)"
13240867,JG460548,12/10/2023 09:50:00,003XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,08A,1177246,1902350,2023,20/10/2023 15:45:23,"41,88738476","-87,62455074","(41.887384761, -87.624550742)"
12152219,JD351495,30/08/2020 07:55:00,0000X W IDA B WELLS DR,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,111,1,4,32,08A,,,2020,06/09/2020 15:42:29,,,
7692224,HS498695,04/09/2010 12:13:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,111,1,42,28,08A,1173039,1900311,2010,10/02/2018 15:50:01,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
4499302,HL803229,15/12/2005 14:00:00,0000X N WACKER DR,0560,ASSAULT,SIMPLE,MOVIE HOUSE/THEATER,FALSE,FALSE,111,1,42,32,08A,1173863,1900534,2005,10/02/2018 15:50:01,"41,88247755","-87,63702811","(41.882477553, -87.637028112)"
6919406,HR324386,16/05/2009 14:30:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,111,1,42,28,08A,1173039,1900311,2009,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
9614739,HX264004,16/05/2014 11:10:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,FEDERAL BUILDING,FALSE,FALSE,111,1,42,32,08A,1175800,1900817,2014,10/02/2018 15:50:01,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
